default,loan_amnt,int_rate,grade,purpose,loan_percent_income,person_age,annual_inc,home_ownership,emp_length,prior_default,credit_history
0,9000,7.51,A,EDUCATION,0.17,28,52260,MORTGAGE,4.0,0,7
1,7000,5.42,A,DEBTCONSOLIDATION,0.49,36,14400,OWN,7.0,0,16
0,5000,5.79,A,EDUCATION,0.13,21,40000,RENT,4.0,0,2
1,1000,13.49,C,VENTURE,0.01,23,88000,MORTGAGE,4.0,1,4
0,6000,10.38,B,PERSONAL,0.11,31,55000,RENT,3.0,0,6
0,12000,11.71,B,HOMEIMPROVEMENT,0.06,26,200000,MORTGAGE,10.0,0,2
0,7000,6.03,A,MEDICAL,0.19,24,36000,RENT,1.0,0,3
0,9800,6.17,A,HOMEIMPROVEMENT,0.18,24,53500,RENT,0.0,0,4
0,9000,6.62,A,HOMEIMPROVEMENT,0.15,29,62000,MORTGAGE,9.0,0,7
0,23475,11.58,B,VENTURE,0.26,29,90000,RENT,0.0,0,6
0,35000,18.25,D,PERSONAL,0.36,25,96000,MORTGAGE,9.0,1,2
1,22500,18.99,F,EDUCATION,0.32,26,69846,RENT,2.0,1,2
1,4000,10.99,D,MEDICAL,0.08,33,50500,MORTGAGE,2.0,1,8
0,2500,8.07,A,HOMEIMPROVEMENT,0.02,27,110000,MORTGAGE,4.0,0,10
0,2500,6.62,A,MEDICAL,0.03,22,74000,MORTGAGE,6.0,0,3
0,13750,10.99,A,MEDICAL,0.18,22,76875,MORTGAGE,0.0,0,4
0,25000,10.65,B,EDUCATION,0.21,24,120000,RENT,8.0,0,4
0,10600,12.18,B,PERSONAL,0.11,24,94000,RENT,3.0,0,4
0,9600,7.66,A,PERSONAL,0.23,59,42000,RENT,14.0,0,19
0,2500,13.49,C,HOMEIMPROVEMENT,0.06,24,43000,MORTGAGE,5.0,1,4
0,16000,12.18,B,PERSONAL,0.27,28,60000,OTHER,5.0,0,9
0,3700,9.62,B,EDUCATION,0.15,28,25200,RENT,2.0,0,8
1,16000,15.7,D,DEBTCONSOLIDATION,0.25,30,64000,RENT,8.0,1,5
0,10000,13.57,C,HOMEIMPROVEMENT,0.09,26,108000,MORTGAGE,7.0,0,4
0,15000,13.23,C,VENTURE,0.23,22,64000,MORTGAGE,6.0,1,3
0,7500,10.99,E,PERSONAL,0.34,25,22000,OWN,0.0,0,3
0,30000,9.91,B,VENTURE,0.27,41,110000,MORTGAGE,7.0,0,17
0,4000,13.48,C,PERSONAL,0.17,31,24000,RENT,2.0,1,6
0,8000,10.14,B,HOMEIMPROVEMENT,0.16,42,50000,RENT,3.0,0,15
0,4050,9.99,B,VENTURE,0.05,25,82000,RENT,2.0,0,2
0,2400,10.99,A,EDUCATION,0.04,28,55000,MORTGAGE,6.0,0,8
0,3500,11.83,B,DEBTCONSOLIDATION,0.08,38,43000,RENT,4.0,0,12
1,4750,10.75,B,EDUCATION,0.4,24,12000,RENT,0.0,0,4
0,4200,11.66,C,EDUCATION,0.06,23,68500,MORTGAGE,7.0,1,4
1,3000,7.37,A,MEDICAL,0.17,28,17573,RENT,1.0,0,8
0,25000,11.49,B,EDUCATION,0.27,24,94000,MORTGAGE,4.0,0,4
1,12800,15.7,D,VENTURE,0.19,34,69000,RENT,0.0,0,5
0,5300,14.42,D,PERSONAL,0.11,22,50004,RENT,5.0,1,2
1,18000,8.49,A,PERSONAL,0.36,27,50000,RENT,0.0,0,9
0,24000,7.49,A,EDUCATION,0.16,23,150000,RENT,0.0,0,4
0,5000,15.62,D,VENTURE,0.06,24,80000,MORTGAGE,8.0,1,2
1,22000,14.26,C,VENTURE,0.37,24,60000,RENT,3.0,1,2
0,6000,6.03,A,MEDICAL,0.07,31,80000,RENT,2.0,0,10
1,11525,13.57,C,PERSONAL,0.38,43,30000,RENT,0.0,1,17
0,5000,10.36,B,EDUCATION,0.21,36,24000,RENT,1.0,0,17
0,3000,6.76,A,HOMEIMPROVEMENT,0.1,28,30000,MORTGAGE,4.0,0,9
0,2500,10.99,A,VENTURE,0.05,23,51873,RENT,2.0,0,3
0,3000,6.03,A,HOMEIMPROVEMENT,0.06,25,50000,RENT,5.0,0,3
0,7000,8.0,A,EDUCATION,0.16,23,44500,RENT,2.0,0,2
0,3000,11.03,C,MEDICAL,0.1,37,30000,RENT,6.0,0,13
0,15000,11.78,C,EDUCATION,0.22,34,68000,MORTGAGE,1.0,0,5
0,2500,10.99,A,HOMEIMPROVEMENT,0.04,28,60000,MORTGAGE,5.0,0,7
0,6400,8.32,A,VENTURE,0.16,23,40000,OWN,0.0,0,3
0,4000,11.66,C,MEDICAL,0.17,23,24000,RENT,4.0,0,4
0,20000,13.35,C,DEBTCONSOLIDATION,0.18,41,109920,MORTGAGE,18.0,1,17
0,6400,7.88,A,PERSONAL,0.29,25,22260,MORTGAGE,9.0,0,4
0,10000,12.61,C,VENTURE,0.11,25,90000,MORTGAGE,5.0,1,3
1,25000,15.7,D,VENTURE,0.53,27,47000,RENT,3.0,1,10
0,28000,7.49,A,HOMEIMPROVEMENT,0.07,31,400000,MORTGAGE,5.0,0,6
0,10000,10.95,B,EDUCATION,0.11,44,95000,MORTGAGE,4.0,0,11
0,24000,14.96,D,VENTURE,0.15,36,160000,OWN,20.0,1,15
1,15000,13.06,C,MEDICAL,0.38,26,39996,RENT,10.0,1,3
0,6025,10.99,A,EDUCATION,0.1,22,60000,RENT,0.0,0,4
0,1400,22.06,F,VENTURE,0.06,31,22000,RENT,5.0,1,7
0,10000,7.66,A,DEBTCONSOLIDATION,0.11,27,90000,RENT,3.0,0,7
0,5000,17.56,E,HOMEIMPROVEMENT,0.04,34,130000,MORTGAGE,5.0,0,7
0,15000,13.35,C,MEDICAL,0.13,22,118812,MORTGAGE,6.0,0,2
0,10000,13.61,C,EDUCATION,0.29,21,34000,RENT,0.0,1,4
0,10000,10.62,B,PERSONAL,0.18,22,55000,MORTGAGE,6.0,0,2
1,1600,18.25,D,PERSONAL,0.11,24,14400,RENT,0.0,0,3
1,4000,15.05,D,MEDICAL,0.1,26,39200,MORTGAGE,2.0,0,3
1,15000,11.99,B,DEBTCONSOLIDATION,0.31,28,48000,RENT,5.0,0,10
0,10000,8.94,A,MEDICAL,0.28,43,36000,RENT,1.0,0,11
0,12000,10.99,B,DEBTCONSOLIDATION,0.3,22,40000,RENT,2.0,0,2
0,6500,7.49,A,VENTURE,0.11,22,57600,OWN,6.0,0,3
1,11500,6.03,A,HOMEIMPROVEMENT,0.42,25,27600,MORTGAGE,1.0,0,4
0,3500,13.98,C,DEBTCONSOLIDATION,0.07,23,48000,RENT,7.0,0,4
1,2400,16.82,E,PERSONAL,0.18,23,13000,RENT,0.0,0,3
0,5500,6.54,A,VENTURE,0.24,24,23000,RENT,4.0,0,3
0,5000,9.63,A,EDUCATION,0.07,25,76344,RENT,2.0,0,3
1,9200,9.88,B,PERSONAL,0.4,22,22800,RENT,4.0,0,2
0,9000,12.22,C,EDUCATION,0.07,25,138000,MORTGAGE,3.0,0,3
0,10000,8.9,A,VENTURE,0.19,33,54000,RENT,13.0,0,5
1,9500,16.49,D,MEDICAL,0.14,24,58650,RENT,4.0,0,3
0,7800,11.99,B,EDUCATION,0.08,39,102000,RENT,4.0,0,11
0,15000,11.36,B,PERSONAL,0.1,26,152229,OWN,3.0,0,2
0,15000,14.83,D,HOMEIMPROVEMENT,0.17,45,88000,RENT,12.0,1,12
0,15500,16.45,E,HOMEIMPROVEMENT,0.04,35,415000,MORTGAGE,2.0,1,10
0,8000,7.9,A,EDUCATION,0.11,22,72000,RENT,2.0,0,4
0,10000,13.49,C,VENTURE,0.12,26,86000,RENT,4.0,0,4
0,2400,11.71,B,DEBTCONSOLIDATION,0.06,35,39800,RENT,5.0,0,10
0,2200,12.42,B,DEBTCONSOLIDATION,0.03,21,65000,MORTGAGE,5.0,0,3
0,1000,7.49,A,EDUCATION,0.03,35,29311,RENT,4.0,0,9
1,12000,15.57,E,DEBTCONSOLIDATION,0.3,28,40000,RENT,0.0,0,7
0,10000,13.48,C,DEBTCONSOLIDATION,0.29,33,35000,RENT,2.0,1,10
0,7000,11.86,B,PERSONAL,0.16,34,45000,RENT,3.0,0,8
0,35000,14.27,C,VENTURE,0.22,29,160000,RENT,4.0,1,8
0,7500,13.72,C,VENTURE,0.07,23,110000,MORTGAGE,8.0,0,4
0,1250,5.42,A,VENTURE,0.02,22,70000,OWN,4.0,0,4
0,4000,6.39,A,EDUCATION,0.06,24,68004,MORTGAGE,7.0,0,3
0,10700,12.42,B,EDUCATION,0.16,26,68000,RENT,4.0,0,4
0,4000,10.99,A,DEBTCONSOLIDATION,0.1,22,40000,RENT,2.0,0,3
0,7500,17.58,D,DEBTCONSOLIDATION,0.11,22,66000,OWN,6.0,1,4
0,10000,6.03,A,MEDICAL,0.2,29,50000,MORTGAGE,4.0,0,5
0,8000,13.8,C,HOMEIMPROVEMENT,0.15,26,54600,RENT,4.0,1,4
0,5000,8.7,B,PERSONAL,0.07,35,75000,MORTGAGE,5.0,0,9
1,19000,10.99,F,EDUCATION,0.26,23,72000,MORTGAGE,5.0,1,2
1,9000,9.63,A,EDUCATION,0.12,27,73004,RENT,5.0,0,7
1,7500,11.89,B,MEDICAL,0.33,54,22880,RENT,6.0,0,22
0,8500,13.99,C,MEDICAL,0.26,28,33000,RENT,12.0,0,9
0,25000,10.08,B,HOMEIMPROVEMENT,0.17,41,144000,MORTGAGE,3.0,0,11
0,8000,5.79,A,EDUCATION,0.07,23,113000,MORTGAGE,7.0,0,2
0,14000,16.29,D,VENTURE,0.23,39,61000,MORTGAGE,3.0,1,17
0,11000,9.91,B,PERSONAL,0.19,26,58195,RENT,3.0,0,2
0,13600,12.42,B,PERSONAL,0.17,30,80000,RENT,5.0,0,9
0,4800,9.99,B,VENTURE,0.07,20,65000,MORTGAGE,4.0,0,4
0,3800,8.9,A,MEDICAL,0.07,33,54000,MORTGAGE,8.0,0,7
0,5000,12.53,C,HOMEIMPROVEMENT,0.13,24,38000,OWN,2.0,0,3
0,8000,14.84,D,PERSONAL,0.11,26,70000,MORTGAGE,0.0,0,3
0,8000,9.88,B,DEBTCONSOLIDATION,0.11,26,74500,MORTGAGE,10.0,0,3
0,6000,10.99,B,MEDICAL,0.03,29,200000,MORTGAGE,9.0,0,8
0,1500,9.32,A,VENTURE,0.02,22,65000,MORTGAGE,6.0,0,2
0,1000,6.76,A,VENTURE,0.03,24,40000,OWN,6.0,0,3
0,6925,9.62,B,VENTURE,0.09,22,78000,RENT,0.0,0,4
0,3000,11.49,B,EDUCATION,0.11,31,27600,OWN,1.0,0,9
1,2400,17.49,D,EDUCATION,0.18,36,13440,RENT,2.0,1,11
0,7000,8.59,A,EDUCATION,0.14,28,50000,MORTGAGE,8.0,0,9
1,7500,10.08,B,PERSONAL,0.17,25,44000,MORTGAGE,7.0,0,2
0,11500,9.99,B,HOMEIMPROVEMENT,0.18,28,63000,MORTGAGE,1.0,0,8
0,6000,10.0,B,DEBTCONSOLIDATION,0.08,37,79000,RENT,2.0,0,16
0,10000,10.95,B,EDUCATION,0.3,27,32890,RENT,5.0,0,5
0,2100,12.21,B,MEDICAL,0.06,27,33500,RENT,0.0,0,9
0,13600,6.03,A,PERSONAL,0.16,23,85000,RENT,5.0,0,3
0,3000,13.11,C,EDUCATION,0.15,22,20000,RENT,2.0,0,4
1,8000,13.17,D,HOMEIMPROVEMENT,0.16,23,49161,RENT,1.0,1,4
0,8850,6.62,A,PERSONAL,0.14,24,62000,RENT,8.0,0,3
0,11000,7.49,A,HOMEIMPROVEMENT,0.12,31,94527,RENT,7.0,0,9
0,9175,19.42,E,PERSONAL,0.18,25,50000,OWN,9.0,0,4
0,11000,12.68,C,DEBTCONSOLIDATION,0.28,22,39500,RENT,3.0,1,2
0,15000,10.99,B,HOMEIMPROVEMENT,0.14,28,110004,MORTGAGE,2.0,0,6
0,14000,13.85,C,VENTURE,0.14,26,100000,RENT,6.0,0,4
0,5000,8.9,A,EDUCATION,0.13,22,40000,RENT,4.0,0,2
0,8400,8.0,A,EDUCATION,0.12,23,70000,MORTGAGE,4.0,0,3
1,8000,12.42,B,HOMEIMPROVEMENT,0.28,24,29000,RENT,4.0,0,2
0,2500,14.91,D,VENTURE,0.02,36,135000,MORTGAGE,1.0,0,17
0,8000,6.03,A,EDUCATION,0.21,25,38496,MORTGAGE,7.0,0,4
0,10000,10.99,A,HOMEIMPROVEMENT,0.14,33,74000,RENT,3.0,0,8
1,24000,14.91,D,DEBTCONSOLIDATION,0.29,38,83000,MORTGAGE,1.0,1,12
0,10000,15.65,D,EDUCATION,0.03,23,300000,MORTGAGE,5.0,1,2
0,4800,15.99,D,PERSONAL,0.17,23,27996,OWN,1.0,1,2
0,8500,15.23,C,EDUCATION,0.13,23,65000,MORTGAGE,0.0,1,3
1,25000,13.11,C,MEDICAL,0.34,25,72612,RENT,9.0,0,2
1,2100,11.49,B,EDUCATION,0.04,25,49963,MORTGAGE,9.0,0,3
0,6000,6.99,A,VENTURE,0.13,31,47000,RENT,4.0,0,7
0,5100,10.37,B,HOMEIMPROVEMENT,0.1,27,52000,RENT,0.0,0,9
0,4600,6.39,A,PERSONAL,0.04,26,120000,MORTGAGE,3.0,0,2
0,8000,12.18,B,PERSONAL,0.16,22,50000,RENT,2.0,0,4
1,14800,11.14,B,PERSONAL,0.49,28,30000,RENT,13.0,0,5
1,15000,11.48,B,MEDICAL,0.34,27,44000,RENT,2.0,0,5
0,20000,10.38,B,DEBTCONSOLIDATION,0.23,27,88000,RENT,4.0,0,7
1,2500,10.99,C,DEBTCONSOLIDATION,0.19,42,13200,RENT,4.0,1,14
0,25000,10.99,B,MEDICAL,0.32,23,78000,MORTGAGE,7.0,0,4
0,7000,12.09,C,EDUCATION,0.15,25,48000,MORTGAGE,9.0,1,2
1,11000,8.59,A,MEDICAL,0.31,29,35000,RENT,4.0,0,10
0,10000,6.17,A,PERSONAL,0.2,22,50000,RENT,4.0,0,3
0,7200,6.62,A,VENTURE,0.14,26,50000,MORTGAGE,7.0,0,2
0,5000,9.63,B,HOMEIMPROVEMENT,0.08,40,65000,RENT,1.0,0,17
1,5000,6.62,A,EDUCATION,0.14,27,36082,MORTGAGE,5.0,0,9
0,17500,13.11,C,HOMEIMPROVEMENT,0.3,25,58000,MORTGAGE,8.0,1,4
1,2500,16.45,E,MEDICAL,0.08,25,32000,RENT,1.0,0,3
0,2000,11.71,B,EDUCATION,0.06,24,34500,OWN,8.0,0,3
0,1500,14.17,C,PERSONAL,0.05,23,28000,RENT,7.0,1,4
0,25000,10.99,B,HOMEIMPROVEMENT,0.37,34,68340,MORTGAGE,9.0,0,10
0,9000,9.88,B,EDUCATION,0.09,28,103200,MORTGAGE,7.0,0,6
0,18000,8.38,A,VENTURE,0.28,30,64000,RENT,1.0,0,7
0,15000,9.88,B,PERSONAL,0.31,39,48840,MORTGAGE,5.0,0,15
0,5000,8.49,A,PERSONAL,0.07,23,75000,OWN,5.0,0,4
0,12000,12.69,B,MEDICAL,0.25,23,47840,RENT,7.0,0,4
0,14400,11.14,B,DEBTCONSOLIDATION,0.2,23,72000,RENT,3.0,0,3
0,6000,11.99,B,VENTURE,0.06,37,100000,MORTGAGE,3.0,0,13
0,15250,13.98,C,EDUCATION,0.34,27,45000,OWN,5.0,0,10
0,18000,13.35,C,MEDICAL,0.19,24,95004,MORTGAGE,0.0,0,3
0,2000,6.91,A,MEDICAL,0.06,40,35416,RENT,15.0,0,14
1,15000,14.25,E,PERSONAL,0.36,29,42000,RENT,0.0,0,9
0,15000,11.26,B,MEDICAL,0.21,22,70000,OWN,0.0,0,3
0,5000,14.27,C,VENTURE,0.14,28,35000,OWN,6.0,1,10
1,3250,10.36,B,VENTURE,0.27,27,12240,RENT,0.0,0,9
1,12600,11.99,B,MEDICAL,0.42,22,30000,RENT,0.0,0,4
0,12000,7.88,A,DEBTCONSOLIDATION,0.24,31,50000,MORTGAGE,1.0,0,6
0,9000,10.99,B,PERSONAL,0.09,25,100500,RENT,5.0,0,4
0,21000,11.71,B,HOMEIMPROVEMENT,0.19,25,108000,MORTGAGE,0.0,0,4
0,3600,12.99,C,EDUCATION,0.1,22,36000,RENT,2.0,0,2
0,10000,13.06,C,EDUCATION,0.09,23,114600,MORTGAGE,7.0,0,3
0,15000,7.88,A,PERSONAL,0.17,25,90084,MORTGAGE,6.0,0,4
0,12000,6.91,A,MEDICAL,0.15,28,80004,MORTGAGE,5.0,0,6
1,16000,14.96,D,MEDICAL,0.22,32,62900,RENT,6.0,0,5
1,3000,10.62,B,MEDICAL,0.08,51,37200,RENT,4.0,0,30
1,3200,12.21,B,MEDICAL,0.21,26,15000,RENT,8.0,0,2
0,15000,17.19,E,VENTURE,0.21,22,72000,RENT,6.0,0,2
0,17000,8.88,B,PERSONAL,0.17,27,98000,MORTGAGE,11.0,0,5
0,2000,10.38,B,PERSONAL,0.05,38,42000,RENT,3.0,0,17
0,5600,8.59,A,EDUCATION,0.14,47,39000,MORTGAGE,5.0,0,11
0,3200,11.83,B,DEBTCONSOLIDATION,0.06,24,54731,RENT,2.0,0,2
0,12000,8.9,A,PERSONAL,0.28,25,42900,RENT,5.0,0,3
0,5675,10.99,A,VENTURE,0.09,23,66500,RENT,0.0,0,2
0,16000,15.33,D,VENTURE,0.17,24,95000,MORTGAGE,8.0,0,3
0,6000,7.14,A,VENTURE,0.23,27,26004,RENT,7.0,0,5
0,9600,7.14,A,EDUCATION,0.18,22,51996,MORTGAGE,6.0,0,4
0,30000,8.9,A,MEDICAL,0.2,39,150000,MORTGAGE,9.0,0,11
0,3000,8.9,A,EDUCATION,0.05,36,62000,RENT,13.0,0,12
1,2800,14.17,C,EDUCATION,0.08,34,35496,MORTGAGE,15.0,1,7
0,17600,12.42,B,EDUCATION,0.13,28,140000,OWN,1.0,0,6
0,7200,9.88,B,DEBTCONSOLIDATION,0.1,28,75000,RENT,8.0,0,7
0,6000,10.99,B,EDUCATION,0.11,21,55000,RENT,3.0,0,3
1,1200,14.61,D,HOMEIMPROVEMENT,0.04,22,34000,RENT,0.0,1,4
1,1500,8.49,A,PERSONAL,0.03,52,54000,RENT,0.0,0,24
1,5000,8.49,A,EDUCATION,0.07,22,74476,MORTGAGE,6.0,0,2
0,15000,13.23,C,HOMEIMPROVEMENT,0.38,37,39700,MORTGAGE,4.0,1,11
0,10000,6.17,A,DEBTCONSOLIDATION,0.12,23,85000,RENT,5.0,0,4
1,6800,12.53,C,EDUCATION,0.12,24,59000,MORTGAGE,3.0,0,2
0,20000,15.96,C,MEDICAL,0.26,33,78000,MORTGAGE,6.0,0,10
0,6625,6.62,A,DEBTCONSOLIDATION,0.1,22,64000,MORTGAGE,1.0,0,2
0,10000,10.99,A,MEDICAL,0.2,23,50000,RENT,7.0,0,2
0,10000,7.88,A,DEBTCONSOLIDATION,0.23,25,43000,MORTGAGE,5.0,0,3
1,3000,16.29,D,PERSONAL,0.05,25,59000,MORTGAGE,4.0,1,3
0,10000,8.94,A,MEDICAL,0.08,25,122000,MORTGAGE,1.0,0,4
1,25000,18.84,G,DEBTCONSOLIDATION,0.28,24,88000,MORTGAGE,2.0,1,2
0,7500,15.27,C,MEDICAL,0.17,27,45000,RENT,4.0,0,8
1,16000,16.32,D,DEBTCONSOLIDATION,0.16,24,98004,RENT,0.0,0,2
1,10000,18.62,F,MEDICAL,0.34,23,29000,OWN,4.0,1,3
1,4500,12.98,C,VENTURE,0.34,21,13200,OWN,0.0,0,4
1,11000,15.33,D,MEDICAL,0.27,28,41500,RENT,3.0,1,5
0,12400,7.51,A,EDUCATION,0.34,21,36800,MORTGAGE,5.0,0,4
1,5000,13.57,C,DEBTCONSOLIDATION,0.17,21,29664,MORTGAGE,5.0,1,4
0,18000,8.9,A,MEDICAL,0.26,31,70000,MORTGAGE,9.0,0,10
1,20000,9.91,B,EDUCATION,0.34,29,58000,RENT,0.0,0,10
0,2125,15.27,C,VENTURE,0.06,28,35000,RENT,6.0,0,6
0,6250,12.87,C,VENTURE,0.22,28,29000,OWN,1.0,1,9
0,3000,11.49,B,MEDICAL,0.13,34,23000,RENT,4.0,0,6
0,5000,6.92,A,PERSONAL,0.1,32,48000,RENT,9.0,0,10
1,23000,11.49,B,DEBTCONSOLIDATION,0.3,32,77000,MORTGAGE,14.0,0,6
0,13000,7.9,A,HOMEIMPROVEMENT,0.19,24,70000,RENT,0.0,0,3
0,2000,12.61,C,EDUCATION,0.08,23,24000,RENT,0.0,1,3
0,12975,6.91,A,EDUCATION,0.13,22,97000,MORTGAGE,6.0,0,4
0,2000,7.74,A,HOMEIMPROVEMENT,0.05,29,40800,MORTGAGE,0.0,0,8
0,2800,7.88,A,MEDICAL,0.12,40,24000,RENT,2.0,0,14
0,10000,9.91,B,VENTURE,0.26,33,38400,MORTGAGE,0.0,0,7
0,3600,15.23,C,MEDICAL,0.05,37,68480,RENT,2.0,1,11
0,25000,11.12,B,EDUCATION,0.3,24,83000,RENT,5.0,0,3
0,20000,11.11,B,EDUCATION,0.24,24,85000,MORTGAGE,8.0,0,4
0,20000,6.99,A,VENTURE,0.12,32,162000,RENT,5.0,0,9
0,10000,10.37,B,VENTURE,0.14,25,72000,RENT,2.0,0,3
1,4500,12.98,C,DEBTCONSOLIDATION,0.1,34,44000,MORTGAGE,8.0,0,6
0,9600,9.99,B,PERSONAL,0.18,37,54696,RENT,4.0,0,12
0,5500,10.99,B,EDUCATION,0.11,23,48880,RENT,2.0,0,3
0,7500,11.12,B,EDUCATION,0.16,41,47000,MORTGAGE,5.0,0,13
1,1000,10.0,B,DEBTCONSOLIDATION,0.07,24,13728,RENT,4.0,0,4
0,7450,12.69,B,PERSONAL,0.08,24,95000,MORTGAGE,1.0,0,4
1,7000,15.57,E,MEDICAL,0.14,25,50000,RENT,2.0,0,3
0,12000,7.29,A,EDUCATION,0.16,29,73000,MORTGAGE,7.0,0,8
1,35000,10.99,D,MEDICAL,0.47,24,63750,MORTGAGE,8.0,0,3
1,20000,10.25,B,HOMEIMPROVEMENT,0.34,26,58000,RENT,0.0,0,4
0,4975,10.37,B,PERSONAL,0.17,27,30000,RENT,5.0,0,10
1,7000,19.03,E,HOMEIMPROVEMENT,0.17,25,40800,OWN,5.0,0,4
0,10175,10.99,C,EDUCATION,0.17,34,60000,MORTGAGE,7.0,0,5
0,4200,15.23,C,PERSONAL,0.19,23,21600,RENT,0.0,0,4
1,4400,11.99,B,MEDICAL,0.1,23,43000,RENT,7.0,0,4
0,10000,13.11,C,EDUCATION,0.17,23,57600,MORTGAGE,7.0,0,3
0,4500,12.68,C,PERSONAL,0.04,28,115000,MORTGAGE,3.0,0,7
0,10000,11.71,B,VENTURE,0.11,23,92000,RENT,7.0,0,4
0,2000,13.49,C,DEBTCONSOLIDATION,0.04,23,45000,RENT,1.0,0,2
1,12600,16.89,D,DEBTCONSOLIDATION,0.25,39,49993,MORTGAGE,10.0,0,15
1,14400,13.61,C,VENTURE,0.32,29,44500,RENT,3.0,1,10
0,3500,11.99,B,VENTURE,0.09,23,40000,RENT,2.0,0,4
0,3500,13.11,C,PERSONAL,0.09,41,39000,RENT,2.0,0,13
0,4800,5.99,A,MEDICAL,0.24,26,20000,MORTGAGE,5.0,0,3
0,1800,7.51,A,DEBTCONSOLIDATION,0.04,37,51000,RENT,5.0,0,14
0,15000,6.03,A,PERSONAL,0.17,23,90000,MORTGAGE,5.0,0,3
0,8000,13.98,C,VENTURE,0.05,33,148000,MORTGAGE,17.0,1,5
0,8000,10.99,B,EDUCATION,0.19,24,42000,RENT,2.0,0,4
1,10800,12.21,B,MEDICAL,0.14,26,65450,MORTGAGE,3.0,0,3
1,4000,10.99,B,DEBTCONSOLIDATION,0.15,24,26400,RENT,3.0,0,3
1,25000,15.33,D,MEDICAL,0.23,24,91800,RENT,5.0,1,2
0,6000,10.99,B,VENTURE,0.09,22,65000,MORTGAGE,6.0,0,2
0,13500,9.38,A,PERSONAL,0.14,28,100000,MORTGAGE,2.0,0,9
0,4800,7.14,A,VENTURE,0.06,34,77000,RENT,0.0,0,7
0,3300,8.49,A,VENTURE,0.11,22,28956,RENT,2.0,0,3
0,7000,10.59,B,VENTURE,0.09,26,75000,OWN,10.0,0,4
0,9000,7.88,A,MEDICAL,0.13,27,70176,RENT,3.0,0,5
0,8500,13.49,C,HOMEIMPROVEMENT,0.15,27,58000,RENT,0.0,1,6
1,17000,11.48,B,EDUCATION,0.5,33,33852,RENT,4.0,0,9
0,1600,9.99,B,HOMEIMPROVEMENT,0.03,31,48000,OWN,0.0,0,8
0,7200,11.34,C,DEBTCONSOLIDATION,0.19,25,37000,RENT,0.0,1,2
0,7000,17.58,D,PERSONAL,0.13,22,52800,RENT,3.0,0,3
0,3000,10.62,B,VENTURE,0.09,34,35000,OWN,18.0,0,8
0,20000,10.99,B,EDUCATION,0.2,23,102000,MORTGAGE,4.0,0,3
0,9000,10.37,B,VENTURE,0.21,33,42597,RENT,5.0,0,5
1,15000,13.11,C,MEDICAL,0.43,31,35000,RENT,4.0,0,9
1,10000,10.99,A,PERSONAL,0.12,26,80040,MORTGAGE,6.0,0,2
0,6725,10.62,B,VENTURE,0.13,26,50400,OWN,0.0,0,4
0,5000,11.86,B,EDUCATION,0.21,28,24000,RENT,0.0,0,8
0,7050,10.99,A,PERSONAL,0.17,22,42000,MORTGAGE,4.0,0,4
1,3000,13.61,C,EDUCATION,0.25,21,12000,OWN,6.0,1,3
1,6700,12.92,D,HOMEIMPROVEMENT,0.35,45,19368,RENT,0.0,1,15
0,6400,13.23,C,HOMEIMPROVEMENT,0.13,27,50000,RENT,4.0,1,7
0,7600,8.59,A,VENTURE,0.1,23,75000,OWN,5.0,0,4
0,9825,7.9,A,VENTURE,0.2,26,50000,OWN,10.0,0,4
0,3600,7.51,A,MEDICAL,0.05,29,67000,OWN,14.0,0,10
0,1000,10.25,B,MEDICAL,0.04,29,25200,RENT,3.0,0,5
1,9950,15.27,C,VENTURE,0.33,22,30400,MORTGAGE,2.0,0,4
1,3000,10.99,B,DEBTCONSOLIDATION,0.07,24,43000,MORTGAGE,2.0,0,3
0,2225,7.66,A,DEBTCONSOLIDATION,0.04,21,52500,RENT,0.0,0,3
0,6000,12.99,C,VENTURE,0.09,22,69528,RENT,6.0,0,3
1,1000,14.74,D,HOMEIMPROVEMENT,0.1,22,10000,RENT,0.0,0,4
1,35000,18.64,E,EDUCATION,0.14,27,258000,RENT,11.0,0,10
0,1800,11.49,B,PERSONAL,0.04,29,51000,MORTGAGE,12.0,0,8
0,25600,12.69,B,MEDICAL,0.3,24,85000,MORTGAGE,8.0,0,4
0,5000,7.51,A,MEDICAL,0.06,25,80000,MORTGAGE,2.0,0,3
1,15000,7.51,A,EDUCATION,0.21,23,73000,RENT,7.0,0,2
0,2875,11.28,C,MEDICAL,0.08,25,36800,RENT,1.0,1,4
1,14000,9.88,B,PERSONAL,0.38,26,37000,RENT,0.0,0,2
0,3300,7.51,A,PERSONAL,0.05,24,65000,MORTGAGE,8.0,0,4
1,3000,10.99,C,DEBTCONSOLIDATION,0.1,29,30000,RENT,3.0,1,6
0,2500,10.99,C,DEBTCONSOLIDATION,0.04,26,56810,MORTGAGE,10.0,1,3
0,2000,7.66,A,DEBTCONSOLIDATION,0.04,27,48192,RENT,12.0,0,9
0,4200,10.99,A,PERSONAL,0.12,27,35000,RENT,3.0,0,5
0,29800,10.99,B,HOMEIMPROVEMENT,0.4,24,75000,OWN,8.0,0,4
1,18500,17.8,F,MEDICAL,0.14,29,108800,MORTGAGE,1.0,0,10
0,16500,13.61,C,VENTURE,0.23,36,72000,RENT,5.0,0,11
0,17325,11.99,B,EDUCATION,0.15,23,114000,MORTGAGE,1.0,0,2
